time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.4600000000000017,-3.8733592233256458,2.535780127181824,15.682884473644497,0.21072442001943603,0.44155486504189234,0.0,-5.377993507653604,2.9653639663698796,3.7063550712342943,-0.017237977672127223,0.19033053616867443,0.0,478.4463098831789,478.3141470229624,479.9443418317121,478.2455356589782
2.520000000000002,-4.203581268665064,2.7166645674940244,15.9022845250916,0.21508691675709013,0.4531793832783322,0.0,-5.630274047569887,3.064171363833496,3.6060099512861243,-0.04391461646111703,0.1942287909709666,0.0,431.36609674908465,431.7321957964775,431.60460449468303,429.34649335392027
2.580000000000002,-4.5508352653453334,2.9042000913920587,16.11885675136379,0.2124996764213618,0.4708284289793152,0.0,-5.946073924836449,3.186245145094864,3.611187754795494,-0.042439600334181635,0.21987663254227946,0.0,469.3293976499687,471.35406109549956,471.5061480014877,471.61918035321213
2.640000000000002,-4.917226985440488,3.0988898528688056,16.335272649964146,0.21065913356926735,0.48440190602267563,0.0,-6.267869668499036,3.30277096534633,3.6009734432028018,-0.05292104550243208,0.22554164190597445,0.0,470.25671752863695,470.7411456428229,469.8235009453452,469.00884089738383
2.700000000000002,-5.302050475331078,3.3000172141568016,16.548771016732477,0.20793611377474708,0.49929520996173604,0.0,-6.56060635864023,3.4008405531410992,3.514284832717183,-0.04665743116493866,0.21150503936195475,0.0,447.0532515914973,445.95590308996316,447.2247398688927,447.73312696431833
2.760000000000002,-5.705214427222937,3.5071035588341357,16.757735894823117,0.20604115716813087,0.5257494119613533,0.0,-6.879836546443487,3.5012634405808347,3.4488257752844844,-0.05834482229405179,0.1696452743996809,0.0,459.5579667083731,456.2642327901133,459.8539724042068,458.9254691582812
2.820000000000002,-6.126967131856472,3.719755954063037,16.96086761284452,0.20298265354686773,0.5419726888093317,0.0,-7.179640597110653,3.5864957012111356,3.3208150861368466,-0.05216253098362487,0.1414851823087396,0.0,442.6988131302742,440.3996780202845,439.9967318912902,440.50621222911565
2.880000000000002,-6.5670544569900136,3.9374383549022873,17.15624535859801,0.20079617091787672,0.5607300194104088,0.0,-7.491027387699119,3.6689596502910686,3.19010275472045,-0.0640695414125458,0.17540720008878802,0.0,442.2113659705816,445.01976230669806,444.1838696090197,443.203885664876
2.940000000000002,-7.02814110980999,4.160601014406089,17.34672238102347,0.19694020973719173,0.5717980130564433,0.0,-7.87902945387012,3.768909188392701,3.1570940942151804,-0.06543200311697603,0.16604087714860064,0.0,483.7138857850917,483.0337549171607,483.3234713300549,483.21806362420347
3.000000000000002,-7.511895332165371,4.38936622750048,17.5337223803972,0.19302663279335874,0.583245173614233,0.0,-8.246714109946913,3.855782216243115,3.0744048341174066,-0.06492297035755915,0.15143804082487952,0.0,471.978904639059,470.8733257200493,469.5409759443796,469.5775863664581
3.0600000000000023,-8.016115522580428,4.622686151301837,17.712841959284468,0.19023325427147508,0.5969838829248344,0.0,-8.561503046226454,3.9209576212933994,2.894880210798851,-0.05456129283700936,0.17389566089253494,0.0,437.3611770083839,439.25258619047236,438.5351369367866,439.3925031661076
3.1200000000000023,-8.53971044131877,4.8598904908596,17.88135312413435,0.18976602798905695,0.6092831761419468,0.0,-8.892420088595747,3.9854078345428614,2.720618422505402,-0.07415227629819503,0.1576842431234988,0.0,445.3155713892493,444.0142870121913,445.08153564124126,443.47203387256195
3.1800000000000024,-9.082622267882051,5.100701735428577,18.038127419476613,0.19730814735768032,0.6216836048426089,0.0,-9.205371916789074,4.041689926145471,2.503668310738504,-0.11330531703678227,0.13766391555163582,0.0,432.92556308068663,431.25940717043375,433.05682913062805,429.742979413718
